Id,ActivityDate,ActivityTime,TotalIntensity,AverageIntensity
1844505072,24/04/2016,09:00:00,0,0.000
1844505072,24/04/2016,10:00:00,0,0.000
1844505072,24/04/2016,11:00:00,0,0.000
1844505072,24/04/2016,12:00:00,0,0.000
1844505072,24/04/2016,13:00:00,0,0.000
1844505072,24/04/2016,14:00:00,0,0.000
1844505072,24/04/2016,15:00:00,0,0.000
1844505072,24/04/2016,16:00:00,0,0.000
1844505072,24/04/2016,17:00:00,0,0.000
1844505072,24/04/2016,18:00:00,0,0.000
1844505072,24/04/2016,19:00:00,0,0.000
1844505072,24/04/2016,20:00:00,0,0.000
1844505072,24/04/2016,21:00:00,0,0.000
1844505072,24/04/2016,22:00:00,0,0.000
1844505072,24/04/2016,23:00:00,0,0.000
1844505072,25/04/2016,00:00:00,0,0.000
1844505072,25/04/2016,01:00:00,0,0.000
1844505072,25/04/2016,02:00:00,0,0.000
1844505072,25/04/2016,03:00:00,0,0.000
1844505072,25/04/2016,04:00:00,0,0.000
1844505072,25/04/2016,05:00:00,0,0.000
1844505072,25/04/2016,06:00:00,0,0.000
1844505072,25/04/2016,07:00:00,0,0.000
1844505072,25/04/2016,08:00:00,0,0.000
1844505072,25/04/2016,09:00:00,0,0.000
1844505072,25/04/2016,10:00:00,0,0.000
1844505072,25/04/2016,11:00:00,0,0.000
1844505072,25/04/2016,12:00:00,0,0.000
1844505072,25/04/2016,13:00:00,0,0.000
1844505072,25/04/2016,14:00:00,0,0.000
1844505072,25/04/2016,15:00:00,0,0.000
1844505072,25/04/2016,16:00:00,0,0.000
1844505072,25/04/2016,17:00:00,0,0.000
1844505072,25/04/2016,18:00:00,0,0.000
1844505072,25/04/2016,19:00:00,0,0.000
1844505072,25/04/2016,20:00:00,0,0.000
1844505072,25/04/2016,21:00:00,0,0.000
1844505072,25/04/2016,22:00:00,0,0.000
1844505072,25/04/2016,23:00:00,0,0.000
1844505072,26/04/2016,00:00:00,0,0.000
1844505072,26/04/2016,01:00:00,0,0.000
1844505072,26/04/2016,02:00:00,0,0.000
1844505072,26/04/2016,03:00:00,0,0.000
1844505072,26/04/2016,04:00:00,0,0.000
1844505072,26/04/2016,05:00:00,0,0.000
1844505072,26/04/2016,06:00:00,0,0.000
1844505072,26/04/2016,07:00:00,0,0.000
1844505072,26/04/2016,08:00:00,0,0.000
1844505072,26/04/2016,09:00:00,0,0.000
1844505072,26/04/2016,10:00:00,0,0.000
1844505072,26/04/2016,11:00:00,0,0.000
1844505072,26/04/2016,12:00:00,0,0.000
1844505072,26/04/2016,13:00:00,0,0.000
1844505072,26/04/2016,14:00:00,0,0.000
1844505072,26/04/2016,15:00:00,0,0.000
1844505072,26/04/2016,16:00:00,0,0.000
1844505072,26/04/2016,17:00:00,0,0.000
1844505072,26/04/2016,18:00:00,0,0.000
1844505072,26/04/2016,19:00:00,0,0.000
1844505072,26/04/2016,20:00:00,0,0.000
1844505072,26/04/2016,21:00:00,0,0.000
1844505072,26/04/2016,22:00:00,0,0.000
1844505072,26/04/2016,23:00:00,0,0.000
1844505072,27/04/2016,00:00:00,0,0.000
1844505072,27/04/2016,01:00:00,0,0.000
1844505072,27/04/2016,02:00:00,0,0.000
1844505072,27/04/2016,03:00:00,0,0.000
1844505072,27/04/2016,04:00:00,0,0.000
1844505072,27/04/2016,05:00:00,0,0.000
1844505072,27/04/2016,06:00:00,0,0.000
1844505072,27/04/2016,07:00:00,0,0.000
1844505072,27/04/2016,08:00:00,0,0.000
1844505072,27/04/2016,09:00:00,0,0.000
1844505072,27/04/2016,10:00:00,0,0.000
1844505072,27/04/2016,11:00:00,0,0.000
1844505072,27/04/2016,12:00:00,0,0.000
1844505072,27/04/2016,13:00:00,0,0.000
1844505072,27/04/2016,14:00:00,1,0.017
1844505072,27/04/2016,15:00:00,0,0.000
1844505072,27/04/2016,16:00:00,0,0.000
1844505072,27/04/2016,17:00:00,0,0.000
1844505072,27/04/2016,18:00:00,0,0.000
1844505072,27/04/2016,19:00:00,0,0.000
1844505072,27/04/2016,20:00:00,0,0.000
1844505072,27/04/2016,21:00:00,0,0.000
1844505072,27/04/2016,22:00:00,0,0.000
1844505072,27/04/2016,23:00:00,0,0.000
1844505072,28/04/2016,00:00:00,0,0.000
1844505072,28/04/2016,01:00:00,0,0.000
1844505072,28/04/2016,02:00:00,0,0.000
1844505072,28/04/2016,03:00:00,0,0.000
1844505072,28/04/2016,04:00:00,0,0.000
1844505072,28/04/2016,05:00:00,0,0.000
1844505072,28/04/2016,06:00:00,0,0.000
1844505072,28/04/2016,07:00:00,0,0.000
1844505072,28/04/2016,08:00:00,0,0.000
1844505072,28/04/2016,09:00:00,0,0.000
1844505072,28/04/2016,10:00:00,6,0.100
1844505072,28/04/2016,11:00:00,26,0.433
1844505072,28/04/2016,12:00:00,34,0.567
1844505072,28/04/2016,13:00:00,16,0.267
1844505072,28/04/2016,14:00:00,21,0.350
1844505072,28/04/2016,15:00:00,31,0.517
1844505072,28/04/2016,16:00:00,17,0.283
1844505072,28/04/2016,17:00:00,25,0.417
1844505072,28/04/2016,18:00:00,10,0.167
1844505072,28/04/2016,19:00:00,11,0.183
1844505072,28/04/2016,20:00:00,12,0.200
1844505072,28/04/2016,21:00:00,50,0.833
1844505072,28/04/2016,22:00:00,27,0.450
1844505072,28/04/2016,23:00:00,16,0.267
1844505072,29/04/2016,00:00:00,5,0.083
1844505072,29/04/2016,01:00:00,10,0.167
1844505072,29/04/2016,02:00:00,0,0.000
1844505072,29/04/2016,03:00:00,0,0.000
1844505072,29/04/2016,04:00:00,0,0.000
1844505072,29/04/2016,05:00:00,0,0.000
1844505072,29/04/2016,06:00:00,0,0.000
1844505072,29/04/2016,07:00:00,0,0.000
1844505072,29/04/2016,08:00:00,0,0.000
1844505072,29/04/2016,09:00:00,11,0.183
1844505072,29/04/2016,10:00:00,25,0.417
1844505072,29/04/2016,11:00:00,36,0.600
1844505072,29/04/2016,12:00:00,2,0.033
1844505072,29/04/2016,13:00:00,0,0.000
1844505072,29/04/2016,14:00:00,18,0.300
1844505072,29/04/2016,15:00:00,2,0.033
1844505072,29/04/2016,16:00:00,7,0.117
1844505072,29/04/2016,17:00:00,13,0.217
1844505072,29/04/2016,18:00:00,24,0.400
1844505072,29/04/2016,19:00:00,18,0.300
1844505072,29/04/2016,20:00:00,29,0.483
1844505072,29/04/2016,21:00:00,10,0.167
1844505072,29/04/2016,22:00:00,28,0.467
1844505072,29/04/2016,23:00:00,9,0.150
1844505072,30/04/2016,00:00:00,0,0.000
1844505072,30/04/2016,01:00:00,0,0.000
1844505072,30/04/2016,02:00:00,0,0.000
1844505072,30/04/2016,03:00:00,0,0.000
1844505072,30/04/2016,04:00:00,0,0.000
1844505072,30/04/2016,05:00:00,0,0.000
1844505072,30/04/2016,06:00:00,0,0.000
1844505072,30/04/2016,07:00:00,0,0.000
1844505072,30/04/2016,08:00:00,0,0.000
1844505072,30/04/2016,09:00:00,0,0.000
1844505072,30/04/2016,10:00:00,22,0.367
1844505072,30/04/2016,11:00:00,27,0.450
1844505072,30/04/2016,12:00:00,28,0.467
1844505072,30/04/2016,13:00:00,0,0.000
1844505072,30/04/2016,14:00:00,6,0.100
1844505072,30/04/2016,15:00:00,16,0.267
1844505072,30/04/2016,16:00:00,4,0.067
1844505072,30/04/2016,17:00:00,11,0.183
1844505072,30/04/2016,18:00:00,12,0.200
1844505072,30/04/2016,19:00:00,6,0.100
1844505072,30/04/2016,20:00:00,10,0.167
1844505072,30/04/2016,21:00:00,13,0.217
1844505072,30/04/2016,22:00:00,16,0.267
1844505072,30/04/2016,23:00:00,13,0.217
1844505072,01/05/2016,00:00:00,39,0.650
1844505072,01/05/2016,01:00:00,22,0.367
1844505072,01/05/2016,02:00:00,25,0.417
1844505072,01/05/2016,03:00:00,3,0.050
1844505072,01/05/2016,04:00:00,0,0.000
1844505072,01/05/2016,05:00:00,0,0.000
1844505072,01/05/2016,06:00:00,0,0.000
1844505072,01/05/2016,07:00:00,0,0.000
1844505072,01/05/2016,08:00:00,0,0.000
1844505072,01/05/2016,09:00:00,0,0.000
1844505072,01/05/2016,10:00:00,0,0.000
1844505072,01/05/2016,11:00:00,0,0.000
1844505072,01/05/2016,12:00:00,0,0.000
1844505072,01/05/2016,13:00:00,0,0.000
1844505072,01/05/2016,14:00:00,0,0.000
1844505072,01/05/2016,15:00:00,0,0.000
1844505072,01/05/2016,16:00:00,0,0.000
1844505072,01/05/2016,17:00:00,0,0.000
1844505072,01/05/2016,18:00:00,0,0.000
1844505072,01/05/2016,19:00:00,0,0.000
1844505072,01/05/2016,20:00:00,0,0.000
1844505072,01/05/2016,21:00:00,0,0.000
1844505072,01/05/2016,22:00:00,0,0.000
1844505072,01/05/2016,23:00:00,0,0.000
1844505072,02/05/2016,00:00:00,0,0.000
1844505072,02/05/2016,01:00:00,0,0.000
1844505072,02/05/2016,02:00:00,0,0.000
1844505072,02/05/2016,03:00:00,0,0.000
1844505072,02/05/2016,04:00:00,0,0.000
1844505072,02/05/2016,05:00:00,0,0.000
1844505072,02/05/2016,06:00:00,0,0.000
1844505072,02/05/2016,07:00:00,0,0.000
1844505072,02/05/2016,08:00:00,0,0.000
1844505072,02/05/2016,09:00:00,0,0.000
1844505072,02/05/2016,10:00:00,0,0.000
1844505072,02/05/2016,11:00:00,0,0.000
1844505072,02/05/2016,12:00:00,0,0.000
1844505072,02/05/2016,13:00:00,0,0.000
1844505072,02/05/2016,14:00:00,0,0.000
1844505072,02/05/2016,15:00:00,0,0.000
1844505072,02/05/2016,16:00:00,0,0.000
1844505072,02/05/2016,17:00:00,0,0.000
1844505072,02/05/2016,18:00:00,0,0.000
1844505072,02/05/2016,19:00:00,0,0.000
1844505072,02/05/2016,20:00:00,0,0.000
1844505072,02/05/2016,21:00:00,0,0.000
1844505072,02/05/2016,22:00:00,0,0.000
1844505072,02/05/2016,23:00:00,0,0.000
1844505072,03/05/2016,00:00:00,0,0.000
1844505072,03/05/2016,01:00:00,0,0.000
1844505072,03/05/2016,02:00:00,0,0.000
1844505072,03/05/2016,03:00:00,0,0.000
1844505072,03/05/2016,04:00:00,0,0.000
1844505072,03/05/2016,05:00:00,0,0.000
1844505072,03/05/2016,06:00:00,0,0.000
1844505072,03/05/2016,07:00:00,0,0.000
1844505072,03/05/2016,08:00:00,0,0.000
1844505072,03/05/2016,09:00:00,0,0.000
1844505072,03/05/2016,10:00:00,18,0.300
1844505072,03/05/2016,11:00:00,26,0.433
1844505072,03/05/2016,12:00:00,20,0.333
1844505072,03/05/2016,13:00:00,4,0.067
1844505072,03/05/2016,14:00:00,32,0.533
1844505072,03/05/2016,15:00:00,3,0.050
1844505072,03/05/2016,16:00:00,1,0.017
1844505072,03/05/2016,17:00:00,25,0.417
1844505072,03/05/2016,18:00:00,3,0.050
1844505072,03/05/2016,19:00:00,15,0.250
1844505072,03/05/2016,20:00:00,19,0.317
1844505072,03/05/2016,21:00:00,11,0.183
1844505072,03/05/2016,22:00:00,3,0.050
1844505072,03/05/2016,23:00:00,4,0.067
1844505072,04/05/2016,00:00:00,0,0.000
1844505072,04/05/2016,01:00:00,0,0.000
1844505072,04/05/2016,02:00:00,0,0.000
1844505072,04/05/2016,03:00:00,0,0.000
1844505072,04/05/2016,04:00:00,0,0.000
1844505072,04/05/2016,05:00:00,0,0.000
1844505072,04/05/2016,06:00:00,0,0.000
1844505072,04/05/2016,07:00:00,0,0.000
1844505072,04/05/2016,08:00:00,0,0.000
1844505072,04/05/2016,09:00:00,0,0.000
1844505072,04/05/2016,10:00:00,4,0.067
1844505072,04/05/2016,11:00:00,29,0.483
1844505072,04/05/2016,12:00:00,14,0.233
1844505072,04/05/2016,13:00:00,12,0.200
1844505072,04/05/2016,14:00:00,1,0.017
1844505072,04/05/2016,15:00:00,16,0.267
1844505072,04/05/2016,16:00:00,11,0.183
1844505072,04/05/2016,17:00:00,0,0.000
1844505072,04/05/2016,18:00:00,0,0.000
1844505072,04/05/2016,19:00:00,0,0.000
1844505072,04/05/2016,20:00:00,0,0.000
1844505072,04/05/2016,21:00:00,0,0.000
1844505072,04/05/2016,22:00:00,0,0.000
1844505072,04/05/2016,23:00:00,0,0.000
1844505072,05/05/2016,00:00:00,0,0.000
1844505072,05/05/2016,01:00:00,0,0.000
1844505072,05/05/2016,02:00:00,0,0.000
1844505072,05/05/2016,03:00:00,0,0.000
1844505072,05/05/2016,04:00:00,0,0.000
1844505072,05/05/2016,05:00:00,0,0.000
1844505072,05/05/2016,06:00:00,0,0.000
1844505072,05/05/2016,07:00:00,0,0.000
1844505072,05/05/2016,08:00:00,0,0.000
1844505072,05/05/2016,09:00:00,0,0.000
1844505072,05/05/2016,10:00:00,8,0.133
1844505072,05/05/2016,11:00:00,26,0.433
1844505072,05/05/2016,12:00:00,10,0.167
1844505072,05/05/2016,13:00:00,22,0.367
1844505072,05/05/2016,14:00:00,27,0.450
1844505072,05/05/2016,15:00:00,27,0.450
1844505072,05/05/2016,16:00:00,0,0.000
1844505072,05/05/2016,17:00:00,0,0.000
1844505072,05/05/2016,18:00:00,0,0.000
1844505072,05/05/2016,19:00:00,0,0.000
1844505072,05/05/2016,20:00:00,0,0.000
1844505072,05/05/2016,21:00:00,0,0.000
1844505072,05/05/2016,22:00:00,0,0.000
1844505072,05/05/2016,23:00:00,0,0.000
1844505072,06/05/2016,00:00:00,0,0.000
1844505072,06/05/2016,01:00:00,0,0.000
1844505072,06/05/2016,02:00:00,0,0.000
1844505072,06/05/2016,03:00:00,0,0.000
1844505072,06/05/2016,04:00:00,0,0.000
1844505072,06/05/2016,05:00:00,0,0.000
1844505072,06/05/2016,06:00:00,0,0.000
1844505072,06/05/2016,07:00:00,0,0.000
1844505072,06/05/2016,08:00:00,0,0.000
1844505072,06/05/2016,09:00:00,0,0.000
1844505072,06/05/2016,10:00:00,0,0.000
1844505072,06/05/2016,11:00:00,0,0.000
1844505072,06/05/2016,12:00:00,0,0.000
1844505072,06/05/2016,13:00:00,0,0.000
1844505072,06/05/2016,14:00:00,0,0.000
1844505072,06/05/2016,15:00:00,0,0.000
1844505072,06/05/2016,16:00:00,0,0.000
1844505072,06/05/2016,17:00:00,0,0.000
1844505072,06/05/2016,18:00:00,0,0.000
1844505072,06/05/2016,19:00:00,2,0.033
1844505072,06/05/2016,20:00:00,0,0.000
1844505072,06/05/2016,21:00:00,0,0.000
1844505072,06/05/2016,22:00:00,0,0.000
1844505072,06/05/2016,23:00:00,0,0.000
1844505072,07/05/2016,00:00:00,0,0.000
1844505072,07/05/2016,01:00:00,0,0.000
1844505072,07/05/2016,02:00:00,0,0.000
1844505072,07/05/2016,03:00:00,0,0.000
1844505072,07/05/2016,04:00:00,0,0.000
1844505072,07/05/2016,05:00:00,0,0.000
1844505072,07/05/2016,06:00:00,0,0.000
1844505072,07/05/2016,07:00:00,0,0.000
1844505072,07/05/2016,08:00:00,0,0.000
1844505072,07/05/2016,09:00:00,0,0.000
1844505072,07/05/2016,10:00:00,0,0.000
1844505072,07/05/2016,11:00:00,0,0.000
1844505072,07/05/2016,12:00:00,0,0.000
1844505072,07/05/2016,13:00:00,0,0.000
1844505072,07/05/2016,14:00:00,0,0.000
1844505072,07/05/2016,15:00:00,0,0.000
1844505072,07/05/2016,16:00:00,0,0.000
1844505072,07/05/2016,17:00:00,0,0.000
1844505072,07/05/2016,18:00:00,0,0.000
1844505072,07/05/2016,19:00:00,0,0.000
1844505072,07/05/2016,20:00:00,0,0.000
1844505072,07/05/2016,21:00:00,0,0.000
1844505072,07/05/2016,22:00:00,0,0.000
1844505072,07/05/2016,23:00:00,0,0.000
1844505072,08/05/2016,00:00:00,0,0.000
1844505072,08/05/2016,01:00:00,0,0.000
1844505072,08/05/2016,02:00:00,0,0.000
1844505072,08/05/2016,03:00:00,0,0.000
1844505072,08/05/2016,04:00:00,0,0.000
1844505072,08/05/2016,05:00:00,0,0.000
1844505072,08/05/2016,06:00:00,0,0.000
1844505072,08/05/2016,07:00:00,0,0.000
1844505072,08/05/2016,08:00:00,0,0.000
1844505072,08/05/2016,09:00:00,0,0.000
1844505072,08/05/2016,10:00:00,0,0.000
1844505072,08/05/2016,11:00:00,0,0.000
1844505072,08/05/2016,12:00:00,0,0.000
1844505072,08/05/2016,13:00:00,0,0.000
1844505072,08/05/2016,14:00:00,0,0.000
1844505072,08/05/2016,15:00:00,0,0.000
1844505072,08/05/2016,16:00:00,0,0.000
1844505072,08/05/2016,17:00:00,0,0.000
1844505072,08/05/2016,18:00:00,0,0.000
1844505072,08/05/2016,19:00:00,0,0.000
1844505072,08/05/2016,20:00:00,0,0.000
1844505072,08/05/2016,21:00:00,0,0.000
1844505072,08/05/2016,22:00:00,0,0.000
1844505072,08/05/2016,23:00:00,0,0.000
1844505072,09/05/2016,00:00:00,0,0.000
1844505072,09/05/2016,01:00:00,0,0.000
1844505072,09/05/2016,02:00:00,0,0.000
1844505072,09/05/2016,03:00:00,0,0.000
1844505072,09/05/2016,04:00:00,0,0.000
1844505072,09/05/2016,05:00:00,0,0.000
1844505072,09/05/2016,06:00:00,0,0.000
1844505072,09/05/2016,07:00:00,0,0.000
1844505072,09/05/2016,08:00:00,0,0.000
1844505072,09/05/2016,09:00:00,0,0.000
1844505072,09/05/2016,10:00:00,0,0.000
1844505072,09/05/2016,11:00:00,0,0.000
1844505072,09/05/2016,12:00:00,0,0.000
1844505072,09/05/2016,13:00:00,0,0.000
1844505072,09/05/2016,14:00:00,0,0.000
1844505072,09/05/2016,15:00:00,0,0.000
1844505072,09/05/2016,16:00:00,0,0.000
1844505072,09/05/2016,17:00:00,0,0.000
1844505072,09/05/2016,18:00:00,0,0.000
1844505072,09/05/2016,19:00:00,0,0.000
1844505072,09/05/2016,20:00:00,0,0.000
1844505072,09/05/2016,21:00:00,0,0.000
1844505072,09/05/2016,22:00:00,0,0.000
1844505072,09/05/2016,23:00:00,0,0.000
1844505072,10/05/2016,00:00:00,0,0.000
1844505072,10/05/2016,01:00:00,0,0.000
1844505072,10/05/2016,02:00:00,0,0.000
1844505072,10/05/2016,03:00:00,0,0.000
1844505072,10/05/2016,04:00:00,0,0.000
1844505072,10/05/2016,05:00:00,0,0.000
1844505072,10/05/2016,06:00:00,0,0.000
1844505072,10/05/2016,07:00:00,0,0.000
1844505072,10/05/2016,08:00:00,0,0.000
1844505072,10/05/2016,09:00:00,0,0.000
1844505072,10/05/2016,10:00:00,0,0.000
1844505072,10/05/2016,11:00:00,0,0.000
1844505072,10/05/2016,12:00:00,0,0.000
1844505072,10/05/2016,13:00:00,0,0.000
1844505072,10/05/2016,14:00:00,0,0.000
1844505072,10/05/2016,15:00:00,0,0.000
1844505072,10/05/2016,16:00:00,0,0.000
1844505072,10/05/2016,17:00:00,0,0.000
1844505072,10/05/2016,18:00:00,0,0.000
1844505072,10/05/2016,19:00:00,0,0.000
1844505072,10/05/2016,20:00:00,0,0.000
1844505072,10/05/2016,21:00:00,0,0.000
1844505072,10/05/2016,22:00:00,0,0.000
1844505072,10/05/2016,23:00:00,0,0.000
1844505072,11/05/2016,00:00:00,0,0.000
1844505072,11/05/2016,01:00:00,0,0.000
1844505072,11/05/2016,02:00:00,0,0.000
1844505072,11/05/2016,03:00:00,0,0.000
1844505072,11/05/2016,04:00:00,0,0.000
1844505072,11/05/2016,05:00:00,0,0.000
1844505072,11/05/2016,06:00:00,0,0.000
1844505072,11/05/2016,07:00:00,0,0.000
1844505072,11/05/2016,08:00:00,0,0.000
1844505072,11/05/2016,09:00:00,0,0.000
1844505072,11/05/2016,10:00:00,0,0.000
1844505072,11/05/2016,11:00:00,0,0.000
1844505072,11/05/2016,12:00:00,0,0.000
1844505072,11/05/2016,13:00:00,0,0.000
1844505072,11/05/2016,14:00:00,0,0.000
1844505072,11/05/2016,15:00:00,0,0.000
1844505072,11/05/2016,16:00:00,0,0.000
1844505072,11/05/2016,17:00:00,0,0.000
1844505072,11/05/2016,18:00:00,0,0.000
1844505072,11/05/2016,19:00:00,0,0.000
1844505072,11/05/2016,20:00:00,0,0.000
1844505072,11/05/2016,21:00:00,0,0.000
1844505072,11/05/2016,22:00:00,0,0.000
1844505072,11/05/2016,23:00:00,0,0.000
1844505072,12/05/2016,00:00:00,0,0.000
1844505072,12/05/2016,01:00:00,0,0.000
1844505072,12/05/2016,02:00:00,0,0.000
1844505072,12/05/2016,03:00:00,0,0.000
1844505072,12/05/2016,04:00:00,0,0.000
1844505072,12/05/2016,05:00:00,0,0.000
1844505072,12/05/2016,06:00:00,0,0.000
1844505072,12/05/2016,07:00:00,0,0.000
1844505072,12/05/2016,08:00:00,0,0.000
1844505072,12/05/2016,09:00:00,0,0.000
1844505072,12/05/2016,10:00:00,0,0.000
1927972279,12/04/2016,00:00:00,0,0.000
1927972279,12/04/2016,01:00:00,0,0.000
1927972279,12/04/2016,02:00:00,0,0.000
1927972279,12/04/2016,03:00:00,0,0.000
1927972279,12/04/2016,04:00:00,1,0.017
1927972279,12/04/2016,05:00:00,0,0.000
1927972279,12/04/2016,06:00:00,2,0.033
1927972279,12/04/2016,07:00:00,0,0.000
1927972279,12/04/2016,08:00:00,0,0.000
1927972279,12/04/2016,09:00:00,0,0.000
1927972279,12/04/2016,10:00:00,0,0.000
1927972279,12/04/2016,11:00:00,2,0.033
1927972279,12/04/2016,12:00:00,0,0.000
1927972279,12/04/2016,13:00:00,0,0.000
1927972279,12/04/2016,14:00:00,9,0.150
1927972279,12/04/2016,15:00:00,2,0.033
1927972279,12/04/2016,16:00:00,5,0.083
1927972279,12/04/2016,17:00:00,13,0.217
1927972279,12/04/2016,18:00:00,0,0.000
1927972279,12/04/2016,19:00:00,2,0.033
1927972279,12/04/2016,20:00:00,4,0.067
1927972279,12/04/2016,21:00:00,9,0.150
1927972279,12/04/2016,22:00:00,3,0.050
1927972279,12/04/2016,23:00:00,3,0.050
1927972279,13/04/2016,00:00:00,1,0.017
1927972279,13/04/2016,01:00:00,2,0.033
1927972279,13/04/2016,02:00:00,2,0.033
1927972279,13/04/2016,03:00:00,0,0.000
1927972279,13/04/2016,04:00:00,2,0.033
1927972279,13/04/2016,05:00:00,0,0.000
1927972279,13/04/2016,06:00:00,0,0.000
1927972279,13/04/2016,07:00:00,0,0.000
1927972279,13/04/2016,08:00:00,0,0.000
1927972279,13/04/2016,09:00:00,6,0.100
1927972279,13/04/2016,10:00:00,0,0.000
1927972279,13/04/2016,11:00:00,1,0.017
1927972279,13/04/2016,12:00:00,0,0.000
1927972279,13/04/2016,13:00:00,0,0.000
1927972279,13/04/2016,14:00:00,0,0.000
1927972279,13/04/2016,15:00:00,0,0.000
1927972279,13/04/2016,16:00:00,0,0.000
1927972279,13/04/2016,17:00:00,9,0.150
1927972279,13/04/2016,18:00:00,9,0.150
1927972279,13/04/2016,19:00:00,0,0.000
1927972279,13/04/2016,20:00:00,0,0.000
1927972279,13/04/2016,21:00:00,0,0.000
1927972279,13/04/2016,22:00:00,0,0.000
1927972279,13/04/2016,23:00:00,0,0.000
1927972279,14/04/2016,00:00:00,0,0.000
1927972279,14/04/2016,01:00:00,0,0.000
1927972279,14/04/2016,02:00:00,0,0.000
1927972279,14/04/2016,03:00:00,0,0.000
1927972279,14/04/2016,04:00:00,0,0.000
1927972279,14/04/2016,05:00:00,0,0.000
1927972279,14/04/2016,06:00:00,0,0.000
1927972279,14/04/2016,07:00:00,0,0.000
1927972279,14/04/2016,08:00:00,0,0.000
1927972279,14/04/2016,09:00:00,0,0.000
1927972279,14/04/2016,10:00:00,0,0.000
1927972279,14/04/2016,11:00:00,0,0.000
1927972279,14/04/2016,12:00:00,0,0.000
1927972279,14/04/2016,13:00:00,0,0.000
1927972279,14/04/2016,14:00:00,2,0.033
1927972279,14/04/2016,15:00:00,34,0.567
1927972279,14/04/2016,16:00:00,20,0.333
1927972279,14/04/2016,17:00:00,19,0.317
1927972279,14/04/2016,18:00:00,10,0.167
1927972279,14/04/2016,19:00:00,7,0.117
1927972279,14/04/2016,20:00:00,4,0.067
1927972279,14/04/2016,21:00:00,5,0.083
1927972279,14/04/2016,22:00:00,4,0.067
1927972279,14/04/2016,23:00:00,1,0.017
1927972279,15/04/2016,00:00:00,1,0.017
1927972279,15/04/2016,01:00:00,0,0.000
1927972279,15/04/2016,02:00:00,0,0.000
1927972279,15/04/2016,03:00:00,0,0.000
1927972279,15/04/2016,04:00:00,5,0.083
1927972279,15/04/2016,05:00:00,0,0.000
1927972279,15/04/2016,06:00:00,0,0.000
1927972279,15/04/2016,07:00:00,0,0.000
1927972279,15/04/2016,08:00:00,0,0.000
1927972279,15/04/2016,09:00:00,17,0.283
1927972279,15/04/2016,10:00:00,3,0.050
1927972279,15/04/2016,11:00:00,19,0.317
1927972279,15/04/2016,12:00:00,6,0.100
1927972279,15/04/2016,13:00:00,0,0.000
1927972279,15/04/2016,14:00:00,0,0.000
1927972279,15/04/2016,15:00:00,0,0.000
1927972279,15/04/2016,16:00:00,0,0.000
1927972279,15/04/2016,17:00:00,0,0.000
1927972279,15/04/2016,18:00:00,0,0.000
1927972279,15/04/2016,19:00:00,0,0.000
1927972279,15/04/2016,20:00:00,0,0.000
1927972279,15/04/2016,21:00:00,0,0.000
1927972279,15/04/2016,22:00:00,0,0.000
1927972279,15/04/2016,23:00:00,0,0.000
1927972279,16/04/2016,00:00:00,0,0.000
1927972279,16/04/2016,01:00:00,0,0.000
1927972279,16/04/2016,02:00:00,0,0.000
1927972279,16/04/2016,03:00:00,0,0.000
1927972279,16/04/2016,04:00:00,0,0.000
1927972279,16/04/2016,05:00:00,0,0.000
1927972279,16/04/2016,06:00:00,0,0.000
1927972279,16/04/2016,07:00:00,0,0.000
1927972279,16/04/2016,08:00:00,0,0.000
1927972279,16/04/2016,09:00:00,0,0.000
1927972279,16/04/2016,10:00:00,0,0.000
1927972279,16/04/2016,11:00:00,0,0.000
1927972279,16/04/2016,12:00:00,0,0.000
1927972279,16/04/2016,13:00:00,0,0.000
1927972279,16/04/2016,14:00:00,0,0.000
1927972279,16/04/2016,15:00:00,0,0.000
1927972279,16/04/2016,16:00:00,0,0.000
1927972279,16/04/2016,17:00:00,0,0.000
1927972279,16/04/2016,18:00:00,0,0.000
1927972279,16/04/2016,19:00:00,0,0.000
1927972279,16/04/2016,20:00:00,0,0.000
1927972279,16/04/2016,21:00:00,0,0.000
1927972279,16/04/2016,22:00:00,0,0.000
1927972279,16/04/2016,23:00:00,0,0.000
1927972279,17/04/2016,00:00:00,0,0.000
1927972279,17/04/2016,01:00:00,0,0.000
1927972279,17/04/2016,02:00:00,0,0.000
1927972279,17/04/2016,03:00:00,0,0.000
1927972279,17/04/2016,04:00:00,0,0.000
1927972279,17/04/2016,05:00:00,0,0.000
1927972279,17/04/2016,06:00:00,0,0.000
1927972279,17/04/2016,07:00:00,0,0.000
1927972279,17/04/2016,08:00:00,0,0.000
1927972279,17/04/2016,09:00:00,0,0.000
1927972279,17/04/2016,10:00:00,0,0.000
1927972279,17/04/2016,11:00:00,0,0.000
1927972279,17/04/2016,12:00:00,0,0.000
1927972279,17/04/2016,13:00:00,0,0.000
1927972279,17/04/2016,14:00:00,0,0.000
1927972279,17/04/2016,15:00:00,0,0.000
1927972279,17/04/2016,16:00:00,0,0.000
1927972279,17/04/2016,17:00:00,0,0.000
1927972279,17/04/2016,18:00:00,0,0.000
1927972279,17/04/2016,19:00:00,0,0.000
1927972279,17/04/2016,20:00:00,0,0.000
1927972279,17/04/2016,21:00:00,0,0.000
1927972279,17/04/2016,22:00:00,0,0.000
1927972279,17/04/2016,23:00:00,0,0.000
1927972279,18/04/2016,00:00:00,0,0.000
1927972279,18/04/2016,01:00:00,0,0.000
1927972279,18/04/2016,02:00:00,0,0.000
